qid,article_id,cosine_similarity
02-DS-208,LTT-62,0.6499571800231934
02-DS-208,LBVMT-98,0.062428832054138184
02-DS-208,LTT-63,0.7327210307121277
02-DS-208,LTT-70,0.0225543100386858
02-DS-208,LBVMT-58,0.11205802857875824
02-DS-208,BLDS-278,-0.022872010245919228
02-DS-208,LTT-2,0.7040677666664124
02-DS-208,LTT-76,0.4442853331565857
02-DS-208,LCN-8,0.3867584466934204
02-DS-98,LTCTT-16,0.9432742595672607
02-DS-98,LTCTT-3,0.9502984285354614
02-DS-98,LTCTT-18,0.8560961484909058
02-DS-98,LTCTT-5,0.915900468826294
02-DS-98,LTCTT-1,0.9398007392883301
02-DS-98,LTCTT-6,0.9190970659255981
02-DS-98,LTCTT-13,0.7472105622291565
02-DS-98,LTCTT-35,0.8941740989685059
02-DS-98,LTCTT-8,0.886792778968811
02-DS-98,LTCTT-10,0.8828451633453369
02-DS-98,LTCTT-34,0.8997653722763062
02-DS-98,LTCTT-4,0.8116786479949951
02-DS-98,LTCTT-14,0.7022742033004761
02-DS-98,LTCTT-33,0.8507580757141113
02-DS-98,LTCTT-12,0.8061710596084595
02-DS-98,LTCTT-7,0.901697039604187
02-DS-98,HP-25,0.660239040851593
02-DS-98,LCT-7,0.4440231919288635
02-DS-98,LTCTT-2,0.9100490212440491
02-DS-98,LTTHC-97,0.45421141386032104
01-DS-38,LHNVGD-30,0.9534396529197693
01-DS-38,LHNVGD-75,0.9016819000244141
01-DS-38,LHNVGD-29,0.9435520172119141
01-DS-38,LHNVGD-43,0.88773512840271
01-DS-38,LHNVGD-37,0.8880419731140137
01-DS-38,LHNVGD-48,0.8763357400894165
01-DS-38,LHNVGD-45,0.8973398208618164
01-DS-38,LHNVGD-44,0.8286282420158386
01-DS-38,LHNVGD-59,0.832506537437439
01-DS-38,LHNVGD-33,0.858656644821167
01-DS-38,LHNVGD-3,0.5154202580451965
01-DS-38,LHNVGD-46,0.8147634863853455
01-DS-38,LHNVGD-61,0.8466586470603943
01-DS-38,LHNVGD-40,0.8388144373893738
01-DS-38,BLDS-509,0.598419725894928
01-DS-38,LHNVGD-73,0.8223439455032349
01-DS-38,LHNVGD-67,0.3728828430175781
01-DS-38,LHNVGD-63,0.671320915222168
01-DS-38,LHNVGD-70,0.5564895868301392
01-DS-38,LHNVGD-5,-0.2329835146665573
02-TN-165,LTT-20,0.8733227252960205
02-TN-165,LTT-2,0.8805102705955505
02-TN-165,LTT-34,0.8292207717895508
02-TN-165,LTT-15,0.8766704797744751
02-TN-165,LTT-13,0.9253950119018555
02-TN-165,LTT-21,0.8007089495658875
02-TN-165,LTT-16,0.8709543943405151
02-TN-165,LTT-19,0.42375123500823975
02-TN-165,LTT-85,0.8689805269241333
02-TN-165,LTT-29,0.8682962656021118
02-TN-165,LTT-9,0.907066285610199
02-TN-165,LTT-6,0.7024434804916382
02-TN-165,LTT-28,0.8720515966415405
02-TN-165,LTT-18,0.009238213300704956
02-TN-165,LTT-4,0.8310557007789612
02-TN-165,LTT-11,0.77362060546875
02-TN-165,LTT-30,0.7111973166465759
02-TN-165,LTT-27,0.848096489906311
02-TN-165,LCN-31,0.5851199626922607
02-TN-165,LTT-22,0.911186158657074
01-TL-8,LGD-17,0.9373428225517273
01-TL-8,HP-55,0.5912895202636719
01-TL-8,LGD-95,0.960522472858429
01-TL-8,LGD-16,0.8286285400390625
01-TL-8,HP-51,0.48764723539352417
01-TL-8,LPCMT-4,0.5160782933235168
01-TL-8,LGD-54,0.5787782073020935
01-TL-8,LGD-18,0.696283221244812
01-TL-8,LTN-6,0.609740138053894
01-TL-8,LGD-97,0.8512120246887207
01-TL-8,LGD-101,0.8700345754623413
01-TL-8,LGD-49,0.7807179093360901
01-TL-8,LDL-74,0.3590996265411377
01-TL-8,HP-62,0.5018805265426636
01-TL-8,LBVMT-148,0.45614612102508545
01-TL-8,LDL-21,0.24030843377113342
01-TL-8,HP-61,0.8597414493560791
01-TL-8,LCN-4,0.13289961218833923
01-TL-8,LGD-60,0.774169385433197
01-TL-8,LGD-66,0.5055007338523865
02-DS-16,LHNVGD-71,0.963391900062561
02-DS-16,LHNVGD-81,0.8970907926559448
02-DS-16,LHNVGD-68,0.8457783460617065
02-DS-16,LHNVGD-69,0.7573286294937134
02-DS-16,LHNVGD-112,0.7589786052703857
02-DS-16,LHNVGD-105,0.9398407936096191
02-DS-16,LHNVGD-70,0.5977500677108765
02-DS-16,LHNVGD-104,0.8326489329338074
02-DS-16,LHNVGD-73,0.7310110330581665
02-DS-16,LHNVGD-110,0.7668595314025879
02-DS-16,LHNVGD-58,0.8494166135787964
02-DS-16,LHNVGD-82,0.8871171474456787
02-DS-16,LHNVGD-97,0.7371007204055786
02-DS-16,LHNVGD-83,0.8997593522071838
02-DS-16,LHNVGD-80,0.8722119331359863
02-DS-16,BLDS-26,0.49593740701675415
02-DS-16,BLDS-593,0.10620274394750595
02-DS-16,LHNVGD-72,0.7379393577575684
02-DS-16,LHNVGD-76,0.5605798959732056
02-DS-16,LHNVGD-42,0.5529816150665283
01-DS-50,LGD-9,0.9531493186950684
01-DS-50,LGD-29,0.7591166496276855
01-DS-50,LGD-30,0.6720518469810486
01-DS-50,LTN-35,0.4444165527820587
01-DS-50,LGD-43,0.7818199396133423
01-DS-50,LGD-60,0.6739128232002258
01-DS-50,LGD-46,0.7517772912979126
01-DS-50,LGD-110,0.6865502595901489
01-DS-50,LDA-7,0.3140903115272522
01-DS-50,LGD-32,0.5947403907775879
01-DS-50,LGD-99,0.5552561283111572
01-DS-50,LGD-85,0.6054883599281311
01-DS-50,LDL-7,0.23926681280136108
01-DS-50,LGD-28,0.6249170303344727
01-DS-50,LGD-8,0.748781681060791
01-DS-50,LTN-15,0.45474040508270264
01-DS-50,LGD-34,0.6786649227142334
01-DS-50,LGD-4,0.7500091791152954
01-DS-50,LTT-14,0.11214850842952728
01-DS-50,LGD-36,0.7712039947509766
01-DS-23,BLDS-41,0.9549172520637512
01-DS-23,LCT-12,0.9529612064361572
01-DS-23,LHNVGD-86,0.15398888289928436
01-DS-23,LCT-20,0.9055149555206299
01-DS-23,LHNVGD-123,0.4473785161972046
01-DS-23,LHNVGD-102,0.3754264712333679
01-DS-23,BLDS-65,0.5647270679473877
01-DS-23,LCT-31,0.48125988245010376
01-DS-23,LCT-10,0.8428658246994019
01-DS-23,BLDS-47,0.40692615509033203
01-DS-23,LCT-28,0.44384387135505676
01-DS-23,BLDS-42,0.6518569588661194
01-DS-23,LCT-13,0.6518569588661194
01-DS-23,BLDS-69,0.4111258387565613
01-DS-23,LHNVGD-87,0.02922867238521576
01-DS-23,LHNVGD-85,0.3729962110519409
01-DS-23,LHNVGD-70,0.37799203395843506
01-DS-23,LCT-7,0.7936006188392639
01-DS-23,LHNVGD-73,0.585176944732666
01-DS-23,LHNVGD-84,0.5199706554412842
01-TN-40,LPCMT-28,0.9582865238189697
01-TN-40,LPCMT-32,0.8605941534042358
01-TN-40,LPCMT-42,0.8327553868293762
01-TN-40,LPCMT-37,0.8427558541297913
01-TN-40,LPCMT-35,0.759737491607666
01-TN-40,LPCMT-33,0.8738456964492798
01-TN-40,LPCMT-40,0.8316949605941772
01-TN-40,LPCMT-22,0.7042151689529419
01-TN-40,LPCMT-3,0.894209623336792
01-TN-40,LPCMT-10,0.77297443151474
01-TN-40,LPCMT-31,0.8506658673286438
01-TN-40,LPCMT-30,0.835965633392334
01-TN-40,LPCMT-36,0.7751182317733765
01-TN-40,LPCMT-38,0.8525905609130859
01-TN-40,LPCMT-55,0.8381727933883667
01-TN-40,LPCMT-43,0.7216752767562866
01-TN-40,LPCMT-27,0.796035885810852
01-TN-40,LPCMT-41,0.9083623290061951
01-TN-40,LPCMT-23,0.7683531045913696
01-TN-40,LPCMT-29,0.6339001655578613
02-DS-75,LTTHC-153,0.909746527671814
02-DS-75,LTTHC-167,0.8790557980537415
02-DS-75,LTTHC-151,0.8895858526229858
02-DS-75,LTTHC-316,0.7128016352653503
02-DS-75,LTTHC-277,-0.04114416241645813
02-DS-75,LTTHC-164,0.8116786479949951
02-DS-75,LTTHC-80,0.6652944087982178
02-DS-75,LTTHC-150,0.83608078956604
02-DS-75,LTTHC-64,0.5100811719894409
02-DS-75,LTTHC-233,0.793865978717804
02-DS-75,LTTHC-152,0.8306314945220947
02-DS-75,LTTHC-234,0.5299664735794067
02-DS-75,LTTHC-318,0.6070574522018433
02-DS-75,BLDS-400,0.04193121939897537
02-DS-75,LTTTM-57,0.4191199839115143
02-DS-75,LTTHC-195,0.7179262638092041
02-DS-75,LTTHC-181,0.7043561935424805
02-DS-75,LTTHC-324,0.4780372679233551
02-DS-75,LTTHC-315,0.4304121136665344
02-DS-75,LTTHC-272,0.3741024136543274
02-TN-7,LDA-3,0.9252182245254517
02-TN-7,LDA-33,0.8392655849456787
02-TN-7,LDA-20,0.7891973257064819
02-TN-7,LDA-38,0.8148068785667419
02-TN-7,LDA-19,0.878129780292511
02-TN-7,LDA-24,0.8610390424728394
02-TN-7,LDA-40,0.9154466390609741
02-TN-7,LDA-9,0.8929315805435181
02-TN-7,LDA-39,0.7961752414703369
02-TN-7,LDA-5,0.9063549637794495
02-TN-7,LDA-21,0.8837597370147705
02-TN-7,LDA-29,0.793053388595581
02-TN-7,LDA-13,0.8709012866020203
02-TN-7,LDA-43,0.8606687188148499
02-TN-7,LDA-30,0.8281543254852295
02-TN-7,LDA-41,0.8088722229003906
02-TN-7,LDA-14,0.9103522300720215
02-TN-7,LDA-34,0.8141628503799438
02-TN-7,LDA-27,0.8419396877288818
02-TN-7,LDA-15,0.9110206961631775
02-TN-3,LTN-10,0.8991681337356567
02-TN-3,LTN-9,0.46223926544189453
02-TN-3,LTN-28,0.5868878364562988
02-TN-3,LTTHC-20,0.6697734594345093
02-TN-3,LTN-29,0.5424960851669312
02-TN-3,LTN-33,0.5802322626113892
02-TN-3,LTN-24,0.5337299704551697
02-TN-3,LTN-38,0.6606343984603882
02-TN-3,LTN-27,0.613806426525116
02-TN-3,LTN-32,0.6065924167633057
02-TN-3,LGD-93,0.3600778579711914
02-TN-3,LTN-25,0.504920244216919
02-TN-3,LTN-35,0.6114586591720581
02-TN-3,LTN-39,0.6346580982208252
02-TN-3,LTN-8,0.6144390106201172
02-TN-3,LTN-31,0.5728378295898438
02-TN-3,LTN-23,0.43490004539489746
02-TN-3,LTN-2,0.5921443104743958
02-TN-3,BLDS-228,-0.03292489051818848
02-TN-3,LTN-5,0.593468427658081
02-DS-18,LHNVGD-87,0.961768627166748
02-DS-18,LHNVGD-110,0.4923899471759796
02-DS-18,LHNVGD-86,0.7722639441490173
02-DS-18,LHNVGD-85,0.546150267124176
02-DS-18,BLDS-47,0.20569880306720734
02-DS-18,LHNVGD-102,0.290425568819046
02-DS-18,LHNVGD-111,0.3182636499404907
02-DS-18,LHNVGD-82,0.15471342206001282
02-DS-18,LHNVGD-73,0.22834204137325287
02-DS-18,LHNVGD-78,0.5357727408409119
02-DS-18,LHNVGD-71,0.17363272607326508
02-DS-18,LHNVGD-90,0.3656609356403351
02-DS-18,BLDS-136,0.07346056401729584
02-DS-18,LHNVGD-42,0.11803092062473297
02-DS-18,LHNVGD-81,0.13663172721862793
02-DS-18,BLDS-593,0.4021332859992981
02-DS-18,LHNVGD-68,0.3537386953830719
02-DS-18,LHNVGD-83,0.157459557056427
02-DS-18,BLDS-49,0.15026864409446716
02-DS-18,LHNVGD-112,0.4381594657897949
02-DS-60,BLDS-380,0.9473350048065186
02-DS-60,BLDS-428,0.2536972165107727
02-DS-60,BLDS-370,0.7428697347640991
02-DS-60,BLDS-365,0.542422890663147
02-DS-60,BLDS-305,0.26435020565986633
02-DS-60,BLDS-358,0.7320464849472046
02-DS-60,BLDS-322,0.18279840052127838
02-DS-60,BLDS-382,0.48296576738357544
02-DS-60,BLDS-376,0.7829055786132812
02-DS-60,BLDS-372,0.44975703954696655
02-DS-60,BLDS-354,0.6627432107925415
02-DS-60,BLDS-355,0.32082635164260864
02-DS-60,BLDS-351,0.7583693265914917
02-DS-60,BLDS-342,0.3471471667289734
02-DS-60,BLDS-424,0.2879887819290161
02-DS-60,BLDS-480,0.18139488995075226
02-DS-60,BLDS-352,0.7997791171073914
02-DS-60,BLDS-279,0.39269405603408813
02-DS-60,BLDS-321,0.16599227488040924
02-DS-60,BLDS-285,0.7272055745124817
02-DS-182,LANN-4,0.9788650274276733
02-DS-182,LANN-25,0.9721553325653076
02-DS-182,LANN-22,0.9732201099395752
02-DS-182,LANN-3,0.9763926267623901
02-DS-182,LANN-5,0.9279406666755676
02-DS-182,LANN-17,0.833077073097229
02-DS-182,LANN-23,0.9448333382606506
02-DS-182,LANN-21,0.9514503479003906
02-DS-182,LANN-2,0.9529405832290649
02-DS-182,LANN-36,0.9246528148651123
02-DS-182,LANN-8,0.6905617713928223
02-DS-182,LANN-15,0.8731285333633423
02-DS-182,LANN-16,0.5821491479873657
02-DS-182,LANN-27,0.9474387168884277
02-DS-182,LANN-12,0.9299395084381104
02-DS-182,LANN-37,0.8683292865753174
02-DS-182,LANN-11,0.7842607498168945
02-DS-182,LANN-29,0.6440125107765198
02-DS-182,LANN-14,0.9277995824813843
02-DS-182,LANN-13,0.9317963719367981
01-TN-22,LHNVGD-71,0.9341011047363281
01-TN-22,LHNVGD-105,0.9255882501602173
01-TN-22,LHNVGD-81,0.8882631063461304
01-TN-22,LHNVGD-58,0.8551616668701172
01-TN-22,LHNVGD-80,0.847441554069519
01-TN-22,LHNVGD-83,0.8854832649230957
01-TN-22,LHNVGD-106,0.6177822351455688
01-TN-22,LHNVGD-69,0.7097737789154053
01-TN-22,LHNVGD-3,0.7260144948959351
01-TN-22,LGD-90,0.6589577198028564
01-TN-22,LHNVGD-82,0.8833237886428833
01-TN-22,LHNVGD-15,0.8855664730072021
01-TN-22,LHNVGD-104,0.7750340700149536
01-TN-22,LHNVGD-68,0.7970446348190308
01-TN-22,LHNVGD-55,0.7833972573280334
01-TN-22,LHNVGD-97,0.742591381072998
01-TN-22,LHNVGD-70,0.5416369438171387
01-TN-22,LGD-92,0.5477336645126343
01-TN-22,LHNVGD-87,0.007728537544608116
01-TN-22,LHNVGD-72,0.7123905420303345
02-TN-57,BLDS-343,0.9033987522125244
02-TN-57,BLDS-335,0.7188996076583862
02-TN-57,BLDS-336,0.6315165162086487
02-TN-57,BLDS-334,0.5578881502151489
02-TN-57,BLDS-339,0.6423380970954895
02-TN-57,BLDS-341,0.5660518407821655
02-TN-57,BLDS-342,0.598833441734314
02-TN-57,BLDS-340,0.7177935242652893
02-TN-57,BLDS-338,0.4896160960197449
02-TN-57,BLDS-220,0.19122803211212158
02-TN-57,LTTTM-59,0.2783852815628052
02-TN-57,BLDS-350,0.507754921913147
02-TN-57,BLDS-422,0.5692276954650879
02-TN-57,BLDS-256,0.33165866136550903
02-TN-57,BLDS-578,0.28988659381866455
02-TN-57,BLDS-140,0.578298032283783
02-TN-57,LTTHC-328,0.11954647302627563
02-TN-57,LPCMT-32,0.28720325231552124
02-TN-57,LTTTM-29,0.4915408492088318
02-TN-57,BLDS-315,0.5770183801651001
02-DS-166,LDL-66,0.24450287222862244
02-DS-166,LPCMT-47,0.2006288468837738
02-DS-166,LGD-74,0.48762941360473633
02-DS-166,LPCMT-46,0.20173029601573944
02-DS-166,LDL-73,0.17641988396644592
02-DS-166,LTTTM-15,0.8726702928543091
02-DS-166,LTTTM-42,0.7882907390594482
02-DS-166,LCT-34,0.3035969138145447
02-DS-166,LVC-35,0.5241729617118835
02-DS-166,LTTTM-28,0.8490757942199707
02-DS-166,LVC-33,0.5608559846878052
02-DS-166,LBVMT-153,0.2585499584674835
02-DS-166,LGD-48,0.424993097782135
02-DS-166,LTTTM-41,0.6996921896934509
02-DS-166,LDA-6,0.3049854636192322
02-DS-166,LTT-51,0.3893691897392273
02-DS-166,LGD-73,0.468997597694397
02-DS-166,LTTTM-43,0.6891435384750366
02-DS-166,LTTTM-76,0.5474048852920532
02-DS-166,LVC-56,0.2986316382884979
02-DS-1,LVC-5,0.9488313794136047
02-DS-1,LVC-3,0.9127771854400635
02-DS-1,HP-8,0.5440295338630676
02-DS-1,LVC-18,0.9265769720077515
02-DS-1,LVC-17,0.90756756067276
02-DS-1,LVC-50,0.8105934262275696
02-DS-1,LVC-47,0.9008463621139526
02-DS-1,LVC-31,0.8704491853713989
02-DS-1,LVC-36,0.7646801471710205
02-DS-1,LVC-19,0.8395298719406128
02-DS-1,LVC-4,0.9238436818122864
02-DS-1,LBVMT-160,0.22878065705299377
02-DS-1,LVC-52,0.7950145602226257
02-DS-1,LGD-48,0.4825831651687622
02-DS-1,LTT-52,0.14231836795806885
02-DS-1,LPCMT-14,-0.004625535570085049
02-DS-1,LVC-60,0.8978700637817383
02-DS-1,LVC-16,0.901544988155365
02-DS-1,LVC-56,0.8646761178970337
02-DS-1,LVC-37,0.8120044469833374
01-DS-4,LDL-39,0.9535080194473267
01-DS-4,LDL-41,0.8376790881156921
01-DS-4,LDL-43,0.7372280359268188
01-DS-4,BLDS-502,0.6018581390380859
01-DS-4,BLDS-459,0.17248816788196564
01-DS-4,LDL-40,0.7721316814422607
01-DS-4,BLDS-504,0.5898435115814209
01-DS-4,BLDS-523,0.7999374866485596
01-DS-4,BLDS-331,0.26214003562927246
01-DS-4,LDL-37,0.7093821167945862
01-DS-4,LDL-9,0.561943531036377
01-DS-4,LDL-33,0.6347366571426392
01-DS-4,BLDS-627,0.04496464878320694
01-DS-4,BLDS-48,0.2964456081390381
01-DS-4,LDL-78,0.5598359107971191
01-DS-4,LDL-32,0.645339846611023
01-DS-4,BLDS-630,0.01349786389619112
01-DS-4,LTTHC-164,0.03433150798082352
01-DS-4,BLDS-455,0.46816354990005493
01-DS-4,BLDS-487,0.34915244579315186
02-TN-97,LTCTT-1,0.898309588432312
02-TN-97,LTCTT-16,0.8877007961273193
02-TN-97,LTCTT-35,0.86609947681427
02-TN-97,LTCTT-4,0.8463307619094849
02-TN-97,LTCTT-5,0.890302836894989
02-TN-97,LTCTT-8,0.8692601919174194
02-TN-97,LTCTT-3,0.9504339694976807
02-TN-97,LTCTT-13,0.6713292002677917
02-TN-97,LTCTT-14,0.6629443168640137
02-TN-97,LTCTT-7,0.899508535861969
02-TN-97,LTCTT-15,0.7633617520332336
02-TN-97,LTCTT-6,0.9154320955276489
02-TN-97,LTCTT-34,0.9434241056442261
02-TN-97,LTCTT-10,0.885339617729187
02-TN-97,LTCTT-33,0.856480598449707
02-TN-97,HP-25,0.5749118328094482
02-TN-97,LTCTT-12,0.8532736301422119
02-TN-97,LTCTT-18,0.8350197076797485
02-TN-97,LTCTT-2,0.94199138879776
02-TN-97,LTCTT-23,0.9306303262710571
02-TN-155,LANN-7,0.93348628282547
02-TN-155,LANN-3,0.8252279758453369
02-TN-155,LANN-32,0.7384134531021118
02-TN-155,LANN-25,0.8034148216247559
02-TN-155,LANN-11,0.6951984167098999
02-TN-155,LANN-18,0.5262969732284546
02-TN-155,LANN-2,0.8201003074645996
02-TN-155,LANN-21,0.7838177680969238
02-TN-155,LANN-12,0.8013221025466919
02-TN-155,LANN-24,0.7362487316131592
02-TN-155,LANN-36,0.7781250476837158
02-TN-155,LANN-26,0.7752484679222107
02-TN-155,LANN-16,0.5131620764732361
02-TN-155,LANN-17,0.7035133838653564
02-TN-155,LANN-22,0.7892942428588867
02-TN-155,LANN-27,0.8309429287910461
02-TN-155,LTN-8,0.3405476212501526
02-TN-155,LTT-7,0.16089174151420593
02-TN-155,LANN-23,0.7798597812652588
02-TN-155,LANN-13,0.7733240723609924
02-DS-175,LTTTM-28,0.916088342666626
02-DS-175,LTTTM-34,0.9703347682952881
02-DS-175,LTTTM-76,0.6536805629730225
02-DS-175,LTTTM-42,0.8407261371612549
02-DS-175,LTTTM-12,0.5564455389976501
02-DS-175,LTTTM-40,0.8234710693359375
02-DS-175,LTTTM-27,0.9309978485107422
02-DS-175,LTTTM-32,0.42384713888168335
02-DS-175,LTTTM-43,0.84989994764328
02-DS-175,LTTTM-23,0.9153865575790405
02-DS-175,LTTTM-15,0.8308296203613281
02-DS-175,LTTTM-26,0.8841432929039001
02-DS-175,LTTTM-29,0.8019578456878662
02-DS-175,LTTTM-3,0.7811996340751648
02-DS-175,LTTTM-80,0.7410085201263428
02-DS-175,LTTTM-35,0.6620622277259827
02-DS-175,LTTTM-59,0.4912887513637543
02-DS-175,LTTTM-61,0.6804780960083008
02-DS-175,LTTTM-46,0.8110791444778442
02-DS-175,LTTTM-5,0.8549066781997681
02-DS-28,LGD-47,0.9079385995864868
02-DS-28,LGD-54,0.5860860347747803
02-DS-28,LGD-5,0.8494740128517151
02-DS-28,LGD-53,0.8948573470115662
02-DS-28,LGD-12,0.6280437707901001
02-DS-28,BLDS-500,0.15509353578090668
02-DS-28,LGD-48,0.8504272103309631
02-DS-28,LGD-55,0.8022606372833252
02-DS-28,LGD-8,0.7945672273635864
02-DS-28,BLDS-439,0.1782802939414978
02-DS-28,LGD-23,0.5785861015319824
02-DS-28,LGD-49,0.9083389043807983
02-DS-28,BLDS-200,0.3663126230239868
02-DS-28,LGD-50,0.7796105146408081
02-DS-28,LGD-6,0.8455138206481934
02-DS-28,LGD-102,0.6621500253677368
02-DS-28,LGD-56,0.775172233581543
02-DS-28,BLDS-285,0.1248701959848404
02-DS-28,LGD-10,0.7854676842689514
02-DS-28,LGD-60,0.901449978351593
02-DS-83,LTTHC-231,0.9347392320632935
02-DS-83,LTTHC-252,0.9130438566207886
02-DS-83,LTTHC-147,0.9170936346054077
02-DS-83,LTTHC-34,0.8921217322349548
02-DS-83,LTTHC-146,0.9254516363143921
02-DS-83,LTTHC-221,0.8857904672622681
02-DS-83,LTTHC-229,0.9158753156661987
02-DS-83,LTTHC-253,0.9201452732086182
02-DS-83,LTTHC-228,0.7492269277572632
02-DS-83,LTTHC-217,0.9495741128921509
02-DS-83,LTTHC-248,0.8392586708068848
02-DS-83,LTTHC-247,0.9291276931762695
02-DS-83,LTTHC-199,0.9150521159172058
02-DS-83,LTTHC-210,0.8637898564338684
02-DS-83,LTTHC-243,0.9249073266983032
02-DS-83,LTTHC-264,0.05181625485420227
02-DS-83,LTTHC-275,0.21172162890434265
02-DS-83,LTTHC-35,0.8075394630432129
02-DS-83,LTTHC-163,0.7757148146629333
02-DS-83,LTTHC-241,0.890218198299408
02-TN-1,LVC-29,0.9593055844306946
02-TN-1,LVC-28,0.9021780490875244
02-TN-1,LVC-26,0.8906282186508179
02-TN-1,LVC-24,0.7442188262939453
02-TN-1,LVC-13,0.7404940724372864
02-TN-1,LVC-48,0.7911686301231384
02-TN-1,LVC-36,0.7055707573890686
02-TN-1,LVC-14,0.8511331081390381
02-TN-1,LVC-45,0.8625310659408569
02-TN-1,LVC-43,0.7184096574783325
02-TN-1,LVC-32,0.8714802265167236
02-TN-1,LVC-54,0.7336262464523315
02-TN-1,LVC-38,0.6461055278778076
02-TN-1,BLDS-569,0.5929878354072571
02-TN-1,LVC-3,0.8026747703552246
02-TN-1,LVC-6,0.7695801854133606
02-TN-1,LVC-37,0.6993517279624939
02-TN-1,LVC-49,0.6628969311714172
02-TN-1,BLDS-551,0.6563752889633179
02-TN-1,LVC-35,0.7078768014907837
02-DS-195,LANN-38,0.9151045083999634
02-DS-195,LANN-7,0.9088584780693054
02-DS-195,LANN-37,0.8794732689857483
02-DS-195,LANN-36,0.9289554357528687
02-DS-195,LANN-33,0.7622193098068237
02-DS-195,LANN-40,0.8862926959991455
02-DS-195,LANN-20,0.8303020000457764
02-DS-195,LANN-30,0.9579509496688843
02-DS-195,LANN-13,0.9197827577590942
02-DS-195,LANN-26,0.901759684085846
02-DS-195,LANN-21,0.9174396395683289
02-DS-195,LANN-22,0.9398446083068848
02-DS-195,LANN-10,0.9283028841018677
02-DS-195,LBVMT-167,0.3073808252811432
02-DS-195,LANN-11,0.7923123836517334
02-DS-195,LANN-19,0.8459290266036987
02-DS-195,LBVMT-154,0.2971745729446411
02-DS-195,LANN-29,0.6301900148391724
02-DS-195,LANN-15,0.8674622774124146
02-DS-195,LANN-24,0.9027019143104553
02-TN-60,BLDS-407,0.9283866286277771
02-TN-60,BLDS-408,0.9285184741020203
02-TN-60,BLDS-129,0.47720420360565186
02-TN-60,BLDS-519,0.3922376036643982
02-TN-60,BLDS-439,0.44131720066070557
02-TN-60,LTTHC-328,0.08517557382583618
02-TN-60,LHNVGD-50,0.2924807369709015
02-TN-60,BLDS-410,0.7507712841033936
02-TN-60,BLDS-423,0.9264253377914429
02-TN-60,LTTTM-59,0.2991431951522827
02-TN-60,LTTTM-19,0.6844200491905212
02-TN-60,BLDS-128,0.5073399543762207
02-TN-60,LHNVGD-42,0.06324011832475662
02-TN-60,BLDS-346,0.14414717257022858
02-TN-60,BLDS-133,0.1720583140850067
02-TN-60,BLDS-428,0.8986609578132629
02-TN-60,LTTHC-320,-0.044546909630298615
02-TN-60,BLDS-424,0.9126731753349304
02-TN-60,BLDS-125,0.44545677304267883
02-TN-60,BLDS-132,0.4258163869380951
02-DS-109,LTCTT-1,0.9192873239517212
02-DS-109,LTCTT-3,0.95522141456604
02-DS-109,LTCTT-8,0.879253625869751
02-DS-109,LTCTT-35,0.8865354061126709
02-DS-109,LTCTT-13,0.6952216625213623
02-DS-109,LTCTT-34,0.955965518951416
02-DS-109,LTCTT-16,0.9123283624649048
02-DS-109,LTCTT-6,0.9272885322570801
02-DS-109,LTCTT-14,0.6826410889625549
02-DS-109,LTCTT-4,0.8359169960021973
02-DS-109,LTCTT-5,0.9008259773254395
02-DS-109,LTCTT-15,0.763595461845398
02-DS-109,LTCTT-10,0.8902511596679688
02-DS-109,LTCTT-7,0.9023949503898621
02-DS-109,LTCTT-33,0.8749183416366577
02-DS-109,LTCTT-18,0.857589602470398
02-DS-109,HP-25,0.5807379484176636
02-DS-109,LTCTT-12,0.841619074344635
02-DS-109,LTCTT-19,0.8158881664276123
02-DS-109,LTCTT-23,0.9354084730148315
01-TN-21,LCT-25,0.8292309045791626
01-TN-21,LCT-26,0.9439487457275391
01-TN-21,LCT-22,0.8553063869476318
01-TN-21,LCT-28,0.6085348129272461
01-TN-21,LCT-33,0.8866479396820068
01-TN-21,LCT-8,0.8569371700286865
01-TN-21,LCT-19,0.9060349464416504
01-TN-21,LCT-10,0.8768331408500671
01-TN-21,LCT-38,0.8654162883758545
01-TN-21,LCT-36,0.8885176181793213
01-TN-21,LCT-31,0.5717188119888306
01-TN-21,LPCMT-34,0.47544628381729126
01-TN-21,LCT-37,0.7471561431884766
01-TN-21,LCT-34,0.8546698689460754
01-TN-21,LCT-21,0.8796471357345581
01-TN-21,LCT-30,0.6072810888290405
01-TN-21,LCT-7,0.8401699066162109
01-TN-21,LCT-3,0.8396671414375305
01-TN-21,LTCTT-31,0.42095106840133667
01-TN-21,LCT-2,0.904298722743988
01-DS-35,LGD-8,0.9605224132537842
01-DS-35,LGD-31,0.8468831181526184
01-DS-35,LGD-5,0.9356011152267456
01-DS-35,LGD-25,0.6846165657043457
01-DS-35,LGD-45,0.8054938316345215
01-DS-35,LGD-32,0.7617716789245605
01-DS-35,LGD-69,0.7071016430854797
01-DS-35,LGD-43,0.9255152940750122
01-DS-35,LGD-108,0.7470079660415649
01-DS-35,LGD-7,0.9377718567848206
01-DS-35,LGD-29,0.8987743854522705
01-DS-35,LGD-110,0.8590542078018188
01-DS-35,LGD-30,0.8722619414329529
01-DS-35,LGD-11,0.7413389682769775
01-DS-35,LGD-10,0.7890315055847168
01-DS-35,LGD-36,0.5939203500747681
01-DS-35,LGD-49,0.7597228288650513
01-DS-35,LGD-34,0.7893110513687134
01-DS-35,LGD-12,0.7064392566680908
01-DS-35,LGD-60,0.8043834567070007
